gen,family,species,sub_species,common_name,recordist,date,time,country,location,lat,lng,bird,file_name,weights,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,gmm_cluster,gmm_prob_0,gmm_prob_1,gmm_prob_2,gmm_prob_3,gmm_prob_4,gmm_prob_5,gmm_prob_6,gmm_prob_7,oscine_group
Colluricincla,Pachycephalidae (Whistlers and Allies),Colluricincla_rufogaster,,Rufous Shrikethrush,June Critchley,2019-02-11,08:55,Australia,"Rural View, Mackay Regional, Queensland",-21.0629,149.1587,484060,Colluricincla_rufogaster_484060_seg3.wav,0.0256410256410256,231.64635,14.649433,19.489847,2.6092527,16.650198,-3.8820593,-7.54868,2.0567415,1.8649623,1.3776859,-2.0679724,-1.4735084,-5.55222,-1.1007864,-3.605619,-2.8286695,1.7430449,0.1267609,3.178546,-0.88623863,-0.5761831,-1.4676349,2.022458,-4.1691847,2.6987834,3.5611959,2.8527572,-3.7256668,0.40536577,-1.8589195,-3.2305214,0.3835426,-2.9773364,0.79972076,-0.4672885,-2.8749027,-1.519932,6,1.3311049961503264e-17,0.1238514745299756,6.594933654114748e-07,0.0003421909633056178,2.522121350736726e-10,1.017637994542131e-06,0.8758046303803996,2.674274826957878e-08,Oscines
Colluricincla,Pachycephalidae (Whistlers and Allies),Colluricincla_rufogaster,griseata,Rufous Shrikethrush,Marc Anderson,2017-01-17,09:00,Australia,"Cow Bay, Douglas Shire, Queensland",-16.2333,145.4393,352619,Colluricincla_rufogaster_352619_seg3.wav,0.0256410256410256,272.76178,-24.969246,6.312505,-1.7856758,0.8109842,4.6908193,-9.348493,5.220662,-5.2451205,3.3500602,0.2619656,-2.4309168,-0.17382568,-3.225864,1.1730806,-0.24875294,-0.3789064,-1.0701668,-1.7513261,-1.413203,1.1181933,-3.1681283,2.0192847,1.419773,1.7155643,1.807479,0.7363496,2.5428782,0.8322822,-2.5587003,-3.5228822,1.0634974,0.18415809,1.3108292,0.30379295,0.25039482,-1.2614882,1,6.216557626114509e-09,0.7224609105846979,1.8887348477050033e-07,0.2775382806632875,1.759576930181654e-08,4.57791553760621e-07,6.550281233518926e-08,7.277183671352021e-08,Oscines
Colluricincla,Pachycephalidae (Whistlers and Allies),Colluricincla_rufogaster,,Rufous Shrikethrush,June Critchley,2019-02-11,08:55,Australia,"Rural View, Mackay Regional, Queensland",-21.0629,149.1587,484060,Colluricincla_rufogaster_484060_seg1.wav,0.0256410256410256,280.33984,-26.60771,-3.5799658,4.203235,-4.4875073,5.3031297,12.810704,-6.7212114,-2.497902,-3.6572702,-0.1236739,-5.8727803,-2.9693587,-1.417018,0.5601986,-1.3494042,-3.4344704,2.114833,5.2055945,2.4756978,-4.670223,1.3658153,-2.5003867,1.7421114,2.5020983,-0.1261552,3.6341028,-2.4621372,3.446437,-0.87046343,-1.0514464,4.0195866,3.3334808,0.906517,2.3372955,6.7100697,-1.2150869,5,0.190327117930197,8.082816831059415e-08,2.2840949159221028e-07,2.1825826029082693e-11,0.00023374446166821207,0.807267938156442,1.0637783867825839e-08,0.0021708795544212603,Oscines
Colluricincla,Pachycephalidae (Whistlers and Allies),Colluricincla_rufogaster,griseata,Rufous Shrikethrush,Marc Anderson,2017-01-23,08:30,Australia,"Tully Falls National Park, Queensland",-17.7251,145.5325,353417,Colluricincla_rufogaster_353417_seg6.wav,0.0256410256410256,198.82066,8.421709,17.463808,8.035887,10.825472,14.985384,-0.83696246,-1.2223436,-6.9210954,2.9904778,1.7828269,1.8689231,2.3480287,-2.3348312,-4.234036,-0.3435946,-1.9148524,0.0050519533,1.371127,3.7511234,0.29792437,1.9212079,2.300021,-0.784983,-0.9390094,-0.29907396,1.918266,-0.59541935,-1.5172709,1.2695647,1.1334671,1.9241247,0.05873674,0.5440788,-0.057005882,0.45289612,2.7056196,3,8.5953988529457e-13,7.938399197131364e-05,1.562446539366294e-08,0.99992059948642,4.390249857982872e-11,1.2683585627747286e-13,7.820279374958544e-10,7.022722699679064e-11,Oscines
Colluricincla,Pachycephalidae (Whistlers and Allies),Colluricincla_rufogaster,griseata,Rufous Shrikethrush,Marc Anderson,2017-01-23,08:30,Australia,"Tully Falls National Park, Queensland",-17.7251,145.5325,353417,Colluricincla_rufogaster_353417_seg7.wav,0.0256410256410256,265.6574,-22.617334,8.288826,-5.512948,6.628831,4.954008,-6.439123,-8.661581,-2.7071614,-0.06494562,1.0758913,5.4082704,0.21154715,-4.237808,-1.5233564,-0.36218753,-0.8035536,-1.0367211,1.479657,1.6057552,-2.5962052,0.78701633,3.86867,-1.277992,-0.954967,4.0929303,-0.8290844,3.293832,1.0231549,0.3926879,-1.6012393,1.5597187,1.3240551,1.3875542,-1.7651777,1.1646938,0.11312729,1,1.5437893478692512e-06,0.9723938290442092,1.6316430472628436e-07,0.027603981553818716,1.9624783044598595e-07,2.2495789615874487e-07,2.3887003498552126e-10,6.100372246290926e-08,Oscines
Colluricincla,Pachycephalidae (Whistlers and Allies),Colluricincla_rufogaster,griseata,Rufous Shrikethrush,Marc Anderson,2017-01-17,09:00,Australia,"Cow Bay, Douglas Shire, Queensland",-16.2333,145.4393,352619,Colluricincla_rufogaster_352619_seg2.wav,0.0256410256410256,214.81165,5.682556,25.073795,4.449842,5.80119,6.305731,-2.1815238,-5.4133763,-3.1125705,2.5208995,1.3387854,3.7471364,-1.895818,-1.4700558,0.005498375,-2.1282325,-2.3753564,2.459411,3.2185225,1.9909458,1.1167248,-0.0063173827,2.8082426,-0.8147498,0.9816485,0.098464996,0.30005535,-1.5509353,1.4011232,-1.5582867,-1.1524631,2.3838255,0.24097985,-1.7562695,-2.324288,1.2673149,2.11162,3,1.0882487734532768e-08,0.07169819352256179,7.02923516500828e-08,0.9282940785980293,4.326374172756242e-09,9.174677979385084e-10,7.633368485872853e-06,8.092242012362912e-09,Oscines
Colluricincla,Pachycephalidae (Whistlers and Allies),Colluricincla_rufogaster,griseata,Rufous Shrikethrush,Marc Anderson,2017-01-23,08:30,Australia,"Tully Falls National Park, Queensland",-17.7251,145.5325,353417,Colluricincla_rufogaster_353417_seg3.wav,0.0256410256410256,250.61278,-13.023768,11.24552,0.6034273,11.1427,1.5232649,-6.8794045,-2.5870385,-0.51733464,3.7880929,0.17322676,1.0110295,0.71811503,-4.3624196,-0.61347103,-1.4639535,-0.4682286,-0.39700204,2.1102815,1.8209167,-2.2853215,-1.3876901,2.524174,1.5616276,0.72442573,3.4591002,0.88933206,-2.4561424,-1.7015318,-0.38067406,-7.898149,3.9365401,1.0799115,1.2474518,-2.0942678,1.342968,-2.5062106,1,2.54328618381429e-09,0.9989069665540509,3.53711411377423e-07,0.0010538759670172008,9.825317692875114e-08,3.3433697103777327e-06,3.474963772452072e-05,6.099636237917751e-07,Oscines
Colluricincla,Pachycephalidae (Whistlers and Allies),Colluricincla_rufogaster,griseata,Rufous Shrikethrush,Marc Anderson,2017-01-23,08:30,Australia,"Tully Falls National Park, Queensland",-17.7251,145.5325,353417,Colluricincla_rufogaster_353417_seg2.wav,0.0256410256410256,226.12538,1.1758661,16.133732,1.0257877,9.559358,6.496198,-3.482965,-4.40376,-4.5347276,2.9815674,2.3522675,1.7623699,0.13872738,-3.6024582,-1.2491437,-0.5596192,-0.12165759,-0.33175403,-0.65696305,1.0876137,-0.14667463,-1.1011778,2.8979547,-2.165534,-1.0854367,0.5299977,0.6607504,-0.27242056,2.4699132,0.13631658,-4.3554482,1.7269076,0.50728714,0.86312866,-0.5844927,0.37587738,-0.095819995,3,5.895186403784776e-11,0.009497623404438108,3.551798753989243e-08,0.9905017318889477,2.1212807808957894e-10,1.0676824455449038e-10,6.082365750997316e-07,5.742048641839245e-10,Oscines
Colluricincla,Pachycephalidae (Whistlers and Allies),Colluricincla_rufogaster,,Rufous Shrikethrush,June Critchley,2019-02-11,08:55,Australia,"Rural View, Mackay Regional, Queensland",-21.0629,149.1587,484060,Colluricincla_rufogaster_484060_seg5.wav,0.0256410256410256,223.79619,19.10815,26.68149,23.758385,4.166355,-1.3826027,7.1365395,4.720338,-3.388625,-2.255858,-0.48167175,-8.218625,-4.4197855,0.40410966,-2.0308888,-0.55198944,-0.9994663,0.80067253,1.0955395,1.3186755,-2.7115283,2.2428641,1.0458193,-0.6564849,0.13735938,0.22365566,-1.0174013,0.10149795,2.5709565,-1.7714767,-1.0095485,-0.706154,1.4955294,-0.03930092,-0.7750778,3.2483406,0.5642865,3,2.6573320314778974e-07,2.0561560669134283e-11,1.9775336283652332e-05,0.9137303971553308,2.9288241012557366e-07,4.705113229494752e-05,0.08619151201382155,1.070572609341437e-05,Oscines
Colluricincla,Pachycephalidae (Whistlers and Allies),Colluricincla_rufogaster,griseata,Rufous Shrikethrush,Marc Anderson,2017-01-23,08:30,Australia,"Tully Falls National Park, Queensland",-17.7251,145.5325,353417,Colluricincla_rufogaster_353417_seg1.wav,0.0256410256410256,239.38516,-8.66754,15.963766,-0.79345024,10.533623,3.161718,-4.3142343,-3.1605484,-1.9181467,6.774016,-1.3410517,0.15762442,1.0387372,-3.3704834,-0.9165856,-0.30613577,-1.3625243,0.9057534,-0.59971863,0.23342165,-4.5951557,-0.5514056,5.045407,-1.9069852,-1.2886975,2.903042,0.62433046,-0.65424716,1.0164695,-1.5110064,-3.615963,1.9852282,-0.93301934,3.177702,-1.2711291,-0.14054298,-1.7042519,1,5.957414775212181e-08,0.8507888888541963,2.017240351845232e-06,0.14912285168504383,2.3187303244857037e-08,3.7226434530353125e-07,8.528031516674693e-05,5.068794448633904e-07,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Rolf A. de By,1998-10-10,09:30,Kenya,"Aberdare Forest, Nyeri County",-0.384,36.7835,470586,Iduna_similis_470586_seg5.wav,0.03125,267.98254,2.1873443,31.885544,-3.520542,-1.6556233,-13.960953,-0.15733011,5.8127327,3.8922822,-3.310066,2.2595165,2.5519426,7.6249757,-2.2888267,5.985779,3.6733742,0.23144984,2.4787948,1.5558733,0.22790164,-3.5777977,-4.243278,2.4306953,-0.34363356,7.559843,2.3328195,-3.036282,2.1353073,-0.9021983,-1.303368,-0.022754632,1.5005355,1.1731863,-2.061346,-1.913085,-0.8645096,-1.0141015,1,7.09673304465282e-05,0.9990699799999004,3.694446833892853e-10,4.925035595345509e-17,2.9626837567136434e-09,0.0008589841833362351,1.7900876444730261e-09,6.336410007624075e-08,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Rolf A. de By,1998-10-10,09:30,Kenya,"Aberdare Forest, Nyeri County",-0.384,36.7835,470586,Iduna_similis_470586_seg4.wav,0.03125,274.832,-8.27837,26.970814,-6.8662453,-7.14873,-5.148962,-0.34266078,1.881398,0.08860363,-1.3895637,2.9311135,0.89142525,4.8926473,-7.6560903,7.45002,3.3514671,2.692793,1.8252276,0.1035856,-1.3554329,-0.51455986,-1.4461473,0.30365354,1.1410758,2.0640743,0.096741274,-3.084389,-1.1163214,2.7556586,-4.5733266,-5.7238817,1.8840995,2.2043757,0.75152206,-1.6306782,-0.18451309,-0.37483904,1,2.420576784093921e-05,0.9998703828349346,1.8227204389838027e-10,5.8049454543961e-12,1.937070827132143e-09,0.00010525287120008938,1.6419991768179277e-08,1.399808833814417e-07,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Rolf A. de By,1998-10-10,09:30,Kenya,"Aberdare Forest, Nyeri County",-0.384,36.7835,470586,Iduna_similis_470586_seg6.wav,0.03125,262.89,3.5334556,32.537857,-6.3834696,0.7142399,-5.773481,-1.1244168,-1.3901943,-3.0769897,-8.793319,6.5406346,3.815384,1.8393948,0.57534236,10.965985,3.721725,0.21748516,1.7016792,6.2532215,-0.9074775,0.3099018,-2.9800472,-2.209197,-2.3909624,11.887268,3.486688,-0.56009567,0.19013436,3.1370773,-3.9717467,-0.79567236,4.055714,3.422781,-3.3391743,0.6751833,-0.1190567,-2.636939,0,0.6279542075128531,0.2526489032125614,3.3967449516450966e-06,3.60459233458891e-21,4.622644011940248e-05,0.11934390806521546,8.20354999848314e-11,3.3579422629893547e-06,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Peter Boesman,2017-12-11,16:15,Malawi,"Plains around Chelinda, Nyika NP",-10.58316,33.760382,398069,Iduna_similis_398069_seg2.wav,0.03125,262.1589,15.821033,2.2475264,10.527224,-4.4885383,-3.9539425,8.117547,7.974748,6.9516664,13.287684,-3.0580385,2.136234,7.2828097,-3.9466171,8.1810665,3.6587706,-1.3331387,3.058695,7.494388,3.052472,-0.8948838,-0.2740098,-1.5712539,2.6175811,-3.4821167,-6.747514,5.1174946,2.1075804,3.923109,-1.3724712,1.7434818,-1.3362918,-0.053056,4.3573055,1.2346992,4.240017,0.5147282,5,1.5704329587195227e-24,4.0051691524188246e-16,0.00022566708668760488,1.380566563663999e-06,0.00011512127513725312,0.6850283973025058,0.2688340617968642,0.04579537197224119,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Rolf A. de By,1998-10-10,09:30,Kenya,"Aberdare Forest, Nyeri County",-0.384,36.7835,470586,Iduna_similis_470586_seg2.wav,0.03125,262.11975,5.428138,35.7114,-3.3470583,-5.777568,-5.4151154,3.3097243,2.9380975,1.3751677,-2.370571,-0.33713987,2.0387368,1.9894844,-3.164569,7.301432,-0.6495582,1.9787326,-1.4491366,-0.3538262,2.2200065,-2.0457706,-5.06906,-0.20879078,-4.73728,7.6808825,0.5375956,-2.5963533,3.1464162,-0.4673762,-2.0497801,-1.3569214,2.2827175,3.2527761,-0.36291504,0.49093723,-1.1227303,-1.7240176,1,0.00018378242886593697,0.9997509384084047,2.1685981653242403e-06,4.197811275527958e-12,1.3023635832114807e-07,6.250894694906744e-05,1.8613583874734822e-07,2.852412230628639e-07,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Peter Boesman,2022-06-29,15:00,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,739713,Iduna_similis_739713_seg9.wav,0.03125,286.69165,-49.417423,16.763042,8.91877,-7.4606037,8.234129,-3.5757337,-8.215587,6.594303,-3.6813755,-9.034377,10.701014,9.12023,4.5516872,-3.443098,-1.8906628,-0.44441438,0.94605,4.394011,3.707048,-6.4688396,2.2848985,1.4601915,6.0236316,-4.3200445,1.0488206,3.27345,-3.989102,2.500209,0.13323472,0.4764468,1.7786655,3.439081,1.5968132,4.2975473,1.5032368,-0.8342732,0,0.9999822945944142,3.2555089572450354e-06,3.6891194197063725e-18,6.73815932520499e-23,6.541083244331943e-12,1.4449873121613053e-05,4.646277483869239e-45,1.6963266312180044e-11,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Peter Boesman,2022-06-29,15:00,Uganda,"Ruhija, Bwindi Impenetrable Forest, Kisoro, Western Region",-1.062,29.7865,739713,Iduna_similis_739713_seg8.wav,0.03125,278.35052,-22.490116,14.084009,-2.482123,-12.639646,13.046014,8.287345,2.9333067,7.2867904,18.952509,-10.830558,3.1282287,-1.9186134,1.4770807,-5.089933,-1.0092549,-1.3312265,-3.0807695,-1.6092795,-4.620026,1.6774983,0.7377628,-3.241779,1.4019607,-0.8840249,1.9575583,5.358997,2.157919,5.529206,-4.2995844,-4.3948593,-0.39611417,0.258569,3.4582157,3.2789855,0.6616192,1.879214,5,3.271306802516077e-07,0.0019526235167552297,1.9621577497987402e-16,5.831041834661106e-32,1.2111863926047223e-09,0.9977583297202554,8.915514894500707e-12,0.00028871841220729107,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Rolf A. de By,1998-10-10,09:30,Kenya,"Aberdare Forest, Nyeri County",-0.384,36.7835,470586,Iduna_similis_470586_seg1.wav,0.03125,258.0482,2.5607908,28.292383,-0.762027,-3.6848238,-4.0866036,2.0856378,3.10314,0.93703246,1.4922805,2.2818704,1.2077931,3.1205115,-0.4898051,4.958472,-0.39210415,-2.4652073,1.0235646,1.5021422,0.05140396,-0.38649076,-2.5829978,2.2670827,-2.4855351,9.86866,-0.9407036,0.84507203,3.131552,0.53393835,-1.2347399,-2.8301506,1.1923207,1.0999086,-0.8828316,-0.51152134,-2.3434982,-0.9995829,1,7.093680290310624e-05,0.9998998680505963,2.3154126918904693e-05,1.67450796404978e-07,2.2439191826900746e-07,5.346209043339372e-06,2.591729580163794e-07,4.37948624060247e-08,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Brendan Sloan,2023-04-15,17:00,Kenya,Aberdare National Park,,,799249,Iduna_similis_799249_seg1.wav,0.03125,251.63622,13.714718,22.911207,12.084169,7.082043,-17.898544,-5.68297,13.4316435,3.113293,-1.3132126,-4.2347026,2.1688023,0.18163686,-3.588349,1.1978893,-1.2607533,-3.8085413,6.1276402,3.3574102,-4.7467165,3.9939368,-2.8540375,11.373118,-1.7856804,1.1683518,0.19854403,-6.8188777,-1.6687387,7.62489,5.645606,-1.9216061,2.9227915,-4.2914104,2.616396,-2.0309916,4.725338,-0.6676705,4,2.5768059439306868e-05,4.9836741042666434e-05,4.823286334956123e-07,1.0291758613988487e-31,0.9968590920352222,0.0030644258398344407,3.319630326001384e-18,3.9499582905584333e-07,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Bram Piot,2018-09-09,14:45,Kenya,Kijabe (forest remnant),-0.9244,36.6066,434333,Iduna_similis_434333_seg1.wav,0.03125,264.77734,1.1245639,27.807402,4.281952,-8.638439,-0.34262976,0.4274965,5.0215616,9.862312,0.8456868,-4.6436186,1.4728675,-6.4030247,-0.034499064,-0.10574748,-0.4788342,-0.35484073,-4.691094,-2.4647572,-2.7818203,2.3307002,-0.8138277,-1.7484463,1.9559082,1.0884513,1.3277485,0.17237383,0.70972615,2.3620338,1.5594404,0.14490959,1.75782,0.15136993,1.0214882,0.9107733,-1.0791531,0.35317135,1,1.6374252756828124e-06,0.9955991007164378,3.6998351216226765e-07,0.003338630097207458,4.489751177966314e-09,0.0010497550889643611,3.699146542884332e-08,1.046520738335983e-05,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Bram Piot,2018-09-09,14:45,Kenya,Kijabe (forest remnant),-0.9244,36.6066,434333,Iduna_similis_434333_seg3.wav,0.03125,259.1057,-7.8974943,24.015915,8.166269,2.868206,2.5290258,10.070734,12.590471,6.7979455,3.1285799,-1.9642386,-6.353608,-2.815012,-1.7861413,1.4207332,1.9048947,0.90499365,-1.620781,-5.569699,0.5645474,1.6412796,0.07266284,-3.4476526,0.10662781,0.9747117,0.37141472,-4.7994695,9.127896,2.2499712,0.74081326,1.1302071,-0.17144075,2.310875,1.7885494,2.9121952,-0.897171,1.273042,6,2.1292971807743957e-09,5.492149923979934e-05,5.523520534383375e-06,5.755378101341992e-05,1.851243911948495e-05,0.3447627768782912,0.5989619342503565,0.05613877550215061,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Bram Piot,2018-09-09,14:45,Kenya,Kijabe (forest remnant),-0.9244,36.6066,434333,Iduna_similis_434333_seg2.wav,0.03125,277.9396,-7.952957,23.33043,4.037321,-10.083947,0.05182848,2.905837,4.5284824,13.2082615,3.9036775,-1.4756794,-5.7672954,-7.9205685,-8.151541,0.83380044,-2.01277,-4.8832107,-6.873001,-0.14265046,1.4818928,2.5443964,3.1115131,-0.78039736,1.6016594,2.8726132,5.1740694,-2.7598493,3.097191,0.70948106,0.7390288,1.4989408,-2.2812626,1.9997082,1.823988,3.97369,-0.007522583,-2.101523,1,0.00023030416457394423,0.9342090108882688,8.006769093925212e-10,1.2107483349816982e-11,7.039444275953762e-07,0.06418659681244396,1.2556725123337925e-08,0.001373370820775368,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Bram Piot,2018-09-09,14:45,Kenya,Kijabe (forest remnant),-0.9244,36.6066,434333,Iduna_similis_434333_seg5.wav,0.03125,262.23642,-12.067463,23.429155,7.442272,-1.0514779,0.69965184,6.5629587,9.6924095,6.965858,1.3259144,-1.7801664,-2.781498,-4.7275825,-1.1473001,-0.25655952,1.5268495,-1.6202488,-7.229749,-4.196952,4.033552,5.60321,-0.02160662,0.15850843,3.3191683,-0.05378478,-0.5607775,-1.7257956,6.9298167,2.8377106,-0.5548057,-1.6738323,0.43405297,1.552587,0.04622078,0.8921337,0.118751526,0.3523547,5,4.60901908159657e-06,0.3054429978273737,4.024751136376927e-06,6.77266467958269e-07,1.4425054066181426e-05,0.6707405712247405,0.012082307140374797,0.01171038771675647,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Bram Piot,2018-09-09,14:45,Kenya,Kijabe (forest remnant),-0.9244,36.6066,434333,Iduna_similis_434333_seg4.wav,0.03125,263.30334,-11.402611,23.813137,10.762977,-0.7687203,1.461535,6.8109922,13.905171,7.1310577,-0.3304353,-4.074037,-3.7791243,-0.56780183,-3.5514448,-0.6783387,2.8330805,1.0693984,-6.514529,-2.7870061,0.60478395,1.9534171,-0.95698416,-3.9426343,3.7975626,0.12824464,3.586286,0.09229236,7.0911818,0.6575632,-1.0141064,0.65204424,0.4747857,1.8347014,0.3034382,0.23818302,-1.1745586,-1.0584548,5,2.9159784908115003e-08,0.0012057260539451678,5.2152776893334195e-05,1.678518082709715e-06,5.197294784844482e-06,0.984589865274281,0.001539730616475365,0.01260562030575475,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Lars Lachmann,2022-04-11,12:00,Kenya,"Aberdare National Park Mutubio Gate, Nyeri County",-0.5249,36.6639,750145,Iduna_similis_750145_seg3.wav,0.03125,281.3228,-3.2399015,22.923187,-13.407497,-5.344475,-7.5404553,4.803319,3.1154711,-4.8459134,10.0099535,-7.5169497,-7.8965726,-8.212482,-2.376601,5.032047,1.1480838,-2.3882983,1.9457457,-1.3105844,2.2295477,-2.6895115,-2.0050144,0.11443575,-3.3096883,9.199372,-3.5458322,4.6817293,-2.4958494,-1.1010699,-1.973279,2.5615792,3.6219256,2.3112183,0.7159252,0.70881176,0.5850353,-2.1376092,1,0.055319385349046506,0.8902769539417812,3.3162014214625233e-06,4.531823563971466e-23,0.0013142287939315659,0.05308270270380235,7.767872609976626e-14,3.4130099398430052e-06,Oscines
Iduna,Acrocephalidae (Reed Warblers and Allies),Iduna_similis,,Mountain Yellow Warbler,Lars Lachmann,2022-04-11,12:00,Kenya,"Aberdare National Park Mutubio Gate, Nyeri County",-0.5249,36.6639,750145,Iduna_similis_750145_seg2.wav,0.03125,284.2875,-7.037308,22.160925,-12.919584,-5.530541,-7.1696563,3.480759,4.7665443,7.3015013,10.989595,-10.395431,-1.8053659,-2.058813,-5.5735655,0.5318301,5.9508142,-0.6645483,-0.13783881,-1.6264775,2.019551,-6.8021884,-1.7181098,2.3924725,-0.37323728,4.376684,0.6404091,0.9670104,-1.55503,4.6511593,-1.1862394,2.46493,1.7547754,3.14282,-4.0939007,-3.0476618,-0.9251194,-3.591314,1,0.0001422633771908698,0.9562918805709918,2.916519497103087e-07,4.9532423673260165e-18,2.8205367539170827e-07,0.04353489073195035,5.7529327320707605e-09,3.038586130944406e-05,Oscines
